,train_loss,val_loss,grad_norm
0,0.13019,0.157491,52.3106
1,0.0662745,0.0568262,28.3424
2,0.0373305,0.0355249,14.7032
3,0.0157431,0.0166839,9.56719
4,0.00427979,0.00339535,3.28638
5,0.00201015,0.00193131,1.55568
6,0.00109348,0.000963217,1.57977
7,0.000171405,0.000319068,0.572079
8,9.02448e-05,8.14851e-05,2.5864
9,8.03263e-05,7.17202e-05,0.277036
10,5.57727e-05,4.41583e-05,0.165992
11,2.1003e-05,1.09694e-05,0.0728459
12,1.92397e-05,6.6825e-06,0.0666937
13,1.90779e-05,6.77809e-06,0.0596659
14,2.36322e-05,1.12338e-05,0.041115
15,2.42755e-05,9.78434e-06,0.281913
16,2.46943e-05,9.23044e-06,0.00896372
17,2.47368e-05,9.42339e-06,0.0151295
18,2.46949e-05,9.49672e-06,7.48106e-07
19,2.46949e-05,9.49671e-06,2.34011e-09
20,2.46949e-05,9.49671e-06,5.87837e-10
21,2.46949e-05,9.49671e-06,4.4038e-11
