,train_loss,val_loss,grad_norm
0,0.341446,0.562191,171.048
1,0.102135,0.141475,29.2576
2,0.0431852,0.0594673,18.7676
3,0.0157614,0.0254336,10.5897
4,0.0039902,0.00610521,3.76296
5,0.00129975,0.0018984,1.56394
6,0.00064974,0.000617008,0.776776
7,0.000426548,0.000495858,0.617641
8,0.000285165,0.000252313,3.56756
9,0.000260288,0.000236519,0.512386
10,0.000124247,9.69759e-05,0.230288
11,4.47667e-05,2.31183e-05,0.170774
12,2.75266e-05,1.75902e-05,0.102756
13,2.68647e-05,1.73569e-05,0.085959
14,2.53622e-05,1.0801e-05,0.0165096
15,2.5017e-05,1.05079e-05,0.12716
16,2.37167e-05,9.64585e-06,0.0095723
17,2.46666e-05,9.49212e-06,0.00573014
18,2.46949e-05,9.49672e-06,7.87433e-07
19,2.46949e-05,9.49671e-06,7.67185e-08
20,2.46949e-05,9.49671e-06,2.60517e-11
