,train_loss,val_loss,grad_norm
0,0.654386,0.65894,189.02
1,0.106897,0.0928843,29.1327
2,0.0390268,0.0242891,13.0716
3,0.021315,0.0303674,13.0419
4,0.00480194,0.00356809,4.38085
5,0.000896031,0.00100662,1.60411
6,0.000274309,0.000350125,0.466493
7,0.000166331,0.000146377,0.679668
8,0.000165064,0.000147154,0.462934
9,8.06546e-05,6.46524e-05,0.323175
10,3.04556e-05,3.07094e-05,0.129228
11,2.02783e-05,1.12099e-05,0.0642519
12,1.64779e-05,1.03632e-05,0.121596
13,1.61188e-05,1.16634e-05,0.0854792
14,1.32588e-05,6.87706e-06,0.776567
15,1.14039e-05,3.1635e-06,0.0398174
16,1.01821e-05,2.23707e-06,0.0109206
17,1.00443e-05,2.09189e-06,0.0188683
18,1.00299e-05,1.77785e-06,3.93184e-06
19,1.00299e-05,1.7778e-06,1.10451e-05
20,1.00299e-05,1.7778e-06,2.76984e-10
21,1.00299e-05,1.7778e-06,1.07516e-10
22,1.00299e-05,1.7778e-06,1.39904e-11
