,train_loss,val_loss,grad_norm
0,0.331836,0.646089,122.618
1,0.0893582,0.0979903,66.4556
2,0.0353077,0.0284407,34.4456
3,0.00659851,0.00735244,7.04197
4,0.00564327,0.00462668,1.0909
5,0.00567467,0.00455426,0.171007
6,0.00570971,0.00459459,0.0610228
7,0.00570932,0.0046066,0.00723393
8,0.00570906,0.00460473,0.00365457
9,0.00570921,0.00460512,0.0010457
10,0.00570912,0.00460519,0.000149139
11,0.00570909,0.00460518,1.47867e-05
12,0.00570909,0.00460518,6.65227e-07
13,0.00570909,0.00460518,1.96569e-07
14,0.00570909,0.00460518,5.96098e-08
15,0.00570909,0.00460518,1.28349e-08
16,0.00570909,0.00460518,7.23239e-10
17,0.00570909,0.00460518,1.03349e-10
18,0.00570909,0.00460518,3.73465e-11
