,train_loss,val_loss,grad_norm
0,0.0937334,0.159285,67.3617
1,0.0817642,0.0914866,40.8895
2,0.0330341,0.0201044,13.1934
3,0.0103613,0.00816894,7.30202
4,0.00447545,0.00406812,2.8671
5,0.00141559,0.00145705,1.6423
6,0.000772545,0.00078833,0.969461
7,0.000239514,0.000167126,0.726453
8,6.08632e-05,8.02378e-05,1.20608
9,5.80591e-05,8.26094e-05,0.173558
10,3.50127e-05,3.39931e-05,0.116557
11,1.76956e-05,1.51102e-05,0.0909544
12,1.40594e-05,3.98016e-06,0.0570693
13,1.39701e-05,4.07987e-06,0.0493287
14,1.10804e-05,2.92601e-06,0.0474581
15,1.00357e-05,1.66177e-06,0.0141963
16,1.00346e-05,1.65365e-06,0.0183899
17,1.00304e-05,1.8003e-06,0.000833948
18,1.00299e-05,1.7778e-06,1.93046e-07
19,1.00299e-05,1.7778e-06,2.15587e-09
20,1.00299e-05,1.7778e-06,1.01678e-09
21,1.00299e-05,1.7778e-06,5.19462e-11
