,train_loss,val_loss,grad_norm
0,0.215125,0.405883,63.3464
1,0.0936427,0.0957107,32.5121
2,0.065061,0.0464772,19.7015
3,0.011548,0.00858176,4.76123
4,0.0029532,0.00392205,2.59782
5,0.00229657,0.0025353,1.24845
6,0.00174966,0.00149996,1.09887
7,0.00105056,0.0011628,1.3503
8,0.00101027,0.00112895,4.30013
9,0.000498434,0.000603988,0.57705
10,0.000206646,0.000274977,0.351986
11,6.9942e-05,5.72659e-05,0.28952
12,2.63197e-05,2.07697e-05,0.137098
13,2.45773e-05,1.60048e-05,0.286424
14,1.43368e-05,5.90485e-06,0.0672146
15,1.36201e-05,4.45266e-06,0.543875
16,1.11502e-05,4.78791e-06,0.0431647
17,1.00375e-05,1.6093e-06,0.014401
18,1.00299e-05,1.7778e-06,6.1389e-07
19,1.00299e-05,1.7778e-06,1.31648e-08
20,1.00299e-05,1.7778e-06,4.58605e-11
