,train_loss,val_loss,grad_norm
0,0.0783588,0.105574,47.7601
1,0.0314101,0.0445544,19.7248
2,0.0183739,0.0379053,8.28815
3,0.00577491,0.0098583,5.14776
4,0.00212402,0.00215072,3.12262
5,0.000806536,0.000884951,1.26114
6,0.000236387,0.000230382,0.659078
7,0.000103688,9.56033e-05,2.9301
8,9.25528e-05,9.58316e-05,0.446092
9,4.13455e-05,3.56479e-05,0.193957
10,3.10036e-05,2.41529e-05,0.115006
11,2.34144e-05,1.41842e-05,0.0853214
12,2.22478e-05,7.39599e-06,0.0606256
13,2.25972e-05,7.30426e-06,0.177443
14,2.31115e-05,7.37698e-06,0.400512
15,2.48799e-05,7.61491e-06,0.0238192
16,2.29131e-05,7.90974e-06,0.0172093
17,2.46906e-05,9.49418e-06,0.00146445
18,2.46949e-05,9.49671e-06,9.35408e-08
19,2.46949e-05,9.49671e-06,3.29716e-08
20,2.46949e-05,9.49671e-06,4.5418e-10
21,2.46949e-05,9.49671e-06,5.96252e-12
