,train_loss,val_loss,grad_norm
0,0.15557,0.106772,80.6182
1,0.0537347,0.037443,33.5031
2,0.0315244,0.0442979,24.6463
3,0.00746601,0.00424829,6.49569
4,0.0032384,0.00216039,1.74298
5,0.00299444,0.00191538,0.966222
6,0.00318679,0.00192716,0.20124
7,0.00321992,0.00197934,0.0477676
8,0.00321834,0.00197386,0.0675962
9,0.00322121,0.00197564,0.00479072
10,0.0032204,0.00197471,0.000974526
11,0.00322065,0.00197484,0.000112032
12,0.00322067,0.00197488,1.69045e-05
13,0.00322067,0.00197488,2.2624e-05
14,0.00322067,0.00197487,5.81965e-05
15,0.00322067,0.00197487,7.67415e-07
16,0.00322067,0.00197487,1.03852e-07
17,0.00322067,0.00197487,7.84389e-09
18,0.00322067,0.00197487,7.00711e-10
19,0.00322067,0.00197487,4.99818e-13
