,train_loss,val_loss,grad_norm
0,0.136388,0.120843,34.4496
1,0.046951,0.0850417,32.2028
2,0.0241813,0.0644648,16.4526
3,0.011968,0.0187972,9.17988
4,0.00547566,0.00892149,6.34327
5,0.000674777,0.000661325,1.2539
6,0.000674959,0.000352916,0.782946
7,0.000615572,0.000290698,0.226137
8,0.00058529,0.000262564,0.070084
9,0.000569564,0.000246022,0.0207787
10,0.000561425,0.000247279,0.00858123
11,0.000563402,0.000246782,0.00293377
12,0.000562961,0.000246853,0.000766446
13,0.000562844,0.000246746,6.49142e-05
14,0.000562868,0.000246757,5.69866e-14
